iso3,year,month,UCDP_BRD,UCDP_BRD_per_100k,UCDP_BRD_change,UCDP_BRD_state_based,UCDP_BRD_non_state,UCDP_BRD_one_sided,BRD_lag
ABW,2013,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2013,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2013,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2013,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2013,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2013,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2014,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2014,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2014,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2014,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2014,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2014,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2014,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2014,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2014,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2014,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2014,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2014,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2015,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2015,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2015,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2015,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2015,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2015,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2015,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2015,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2015,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2015,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2015,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2015,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2016,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2016,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2016,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2016,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2016,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2016,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2016,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2016,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2016,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2016,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2016,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2016,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2017,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2017,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2017,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2017,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2017,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2017,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2017,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2017,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2017,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2017,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2017,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2017,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2018,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2018,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2018,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2018,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2018,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2018,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2018,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2018,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2018,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2018,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2018,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2018,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2019,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2019,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2019,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2019,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2019,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2019,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2019,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2019,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2019,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2019,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2019,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2019,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2020,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2020,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2020,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2020,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2020,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2020,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2020,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2020,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2020,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2020,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2020,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2020,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2021,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2021,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2021,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2021,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2021,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2021,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2021,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2021,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2021,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2021,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2021,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2021,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2022,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2022,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2022,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2022,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2022,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2022,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2022,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2022,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2022,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2022,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2022,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2022,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2023,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2023,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2023,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2023,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2023,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2023,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2023,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2023,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2023,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2023,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2023,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2023,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2024,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2024,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2024,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2024,4,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2024,5,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2024,6,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2024,7,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2024,8,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2024,9,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2024,10,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2024,11,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2024,12,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
ABW,2025,1,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
AFG,1989,1,693.3549902152641,5.839227317628639,0,693.3549902152641,0,0,"0,0,0,0,0,0,0,0,0,0,0,0"
AFG,1989,2,163.039530332681,1.3730699177291008,-0.7648541762394144,163.039530332681,0,0,"693.354990215264,0,0,0,0,0,0,0,0,0,0,0"
AFG,1989,3,1745.7835616438356,14.70246440521441,3.077054487753692,1745.7835616438356,0,0,"163.039530332681,693.354990215264,0,0,0,0,0,0,0,0,0,0"
AFG,1989,4,495.7260273972603,4.174855596465685,-0.4284871998694455,495.7260273972603,0,0,"1745.78356164384,163.039530332681,693.354990215264,0,0,0,0,0,0,0,0,0"
AFG,1989,5,446.75591936741284,3.762444066166706,-1.4224201330589858,440.75591936741284,6,0,"495.72602739726,1745.78356164384,163.039530332681,693.354990215264,0,0,0,0,0,0,0,0"
AFG,1989,6,500.2089542265286,4.212609458735093,-0.15330279890262444,500.2089542265286,0,0,"446.755919367413,495.72602739726,1745.78356164384,163.039530332681,693.354990215264,0,0,0,0,0,0,0"
AFG,1989,7,618.5559193674128,5.209292026195299,-0.9295983260175941,582.5559193674128,36,0,"500.208954226529,446.755919367413,495.72602739726,1745.78356164384,163.039530332681,693.354990215264,0,0,0,0,0,0"
AFG,1989,8,328.24822705972053,2.76440790281932,-1.3372621177027435,137.24822705972053,191,0,"618.555919367413,500.208954226529,446.755919367413,495.72602739726,1745.78356164384,163.039530332681,693.354990215264,0,0,0,0,0"
AFG,1989,9,165.03371970495257,1.38986438120513,-0.6363201536603276,165.03371970495257,0,0,"328.248227059721,618.555919367413,500.208954226529,446.755919367413,495.72602739726,1745.78356164384,163.039530332681,693.354990215264,0,0,0,0"
AFG,1989,10,240.7835616438356,2.027806780982553,-0.43968062871175084,240.7835616438356,0,0,"165.033719704953,328.248227059721,618.555919367413,500.208954226529,446.755919367413,495.72602739726,1745.78356164384,163.039530332681,693.354990215264,0,0,0"
AFG,1989,11,1.726027397260274,0.014536083927121595,-0.9955969956400939,1.726027397260274,0,0,"240.783561643836,165.033719704953,328.248227059721,618.555919367413,500.208954226529,446.755919367413,495.72602739726,1745.78356164384,163.039530332681,693.354990215264,0,0"
AFG,1989,12,11.783561643835617,0.09923761423896821,-1.9623261031131487,7.7835616438356166,4,0,"1.72602739726027,240.783561643836,165.033719704953,328.248227059721,618.555919367413,500.208954226529,446.755919367413,495.72602739726,1745.78356164384,163.039530332681,693.354990215264,0"
AFG,1990,1,2.1232876712328768,0.017626993217747113,-0.988984697019946,2.1232876712328768,0,0,"11.7835616438356,1.72602739726027,240.783561643836,165.033719704953,328.248227059721,618.555919367413,500.208954226529,446.755919367413,495.72602739726,1745.78356164384,163.039530332681,693.354990215264"
AFG,1990,2,55.917808219178085,0.46421539557963687,-0.6420235523366749,55.917808219178085,0,0,"2.12328767123288,11.7835616438356,1.72602739726027,240.783561643836,165.033719704953,328.248227059721,618.555919367413,500.208954226529,446.755919367413,495.72602739726,1745.78356164384,163.039530332681"
AFG,1990,3,151.12328767123287,1.2545870269560395,-0.0576297578399364,151.12328767123287,0,0,"55.9178082191781,2.12328767123288,11.7835616438356,1.72602739726027,240.783561643836,165.033719704953,328.248227059721,618.555919367413,500.208954226529,446.755919367413,495.72602739726,1745.78356164384"
AFG,1990,4,176.05479452054794,1.4615620440934571,0.3411183284981001,176.05479452054794,0,0,"151.123287671233,55.9178082191781,2.12328767123288,11.7835616438356,1.72602739726027,240.783561643836,165.033719704953,328.248227059721,618.555919367413,500.208954226529,446.755919367413,495.72602739726"
AFG,1990,5,149.62328767123287,1.242134409166728,0.5361809085160509,149.62328767123287,0,0,"176.054794520548,151.123287671233,55.9178082191781,2.12328767123288,11.7835616438356,1.72602739726027,240.783561643836,165.033719704953,328.248227059721,618.555919367413,500.208954226529,446.755919367413"
AFG,1990,6,137.05479452054794,1.1377939815713538,0.2824664769396932,137.05479452054794,0,0,"149.623287671233,176.054794520548,151.123287671233,55.9178082191781,2.12328767123288,11.7835616438356,1.72602739726027,240.783561643836,165.033719704953,328.248227059721,618.555919367413,500.208954226529"
AFG,1990,7,137.62328767123287,1.1425134668522345,0.28798032462527456,137.62328767123287,0,0,"137.054794520548,149.623287671233,176.054794520548,151.123287671233,55.9178082191781,2.12328767123288,11.7835616438356,1.72602739726027,240.783561643836,165.033719704953,328.248227059721,618.555919367413"
AFG,1990,8,2.1232876712328768,0.017626993217747113,-0.9792655689594763,2.1232876712328768,0,0,"137.623287671233,137.054794520548,149.623287671233,176.054794520548,151.123287671233,55.9178082191781,2.12328767123288,11.7835616438356,1.72602739726027,240.783561643836,165.033719704953,328.248227059721"
AFG,1990,9,18.054794520547944,0.1498863036192948,-1.7447617264573807,2.054794520547945,16,0,"2.12328767123288,137.623287671233,137.054794520548,149.623287671233,176.054794520548,151.123287671233,55.9178082191781,2.12328767123288,11.7835616438356,1.72602739726027,240.783561643836,165.033719704953"
AFG,1990,10,639.1947162426615,5.306431662878261,7.078357217148566,633.1232876712329,6.071428571428571,0,"18.0547945205479,2.12328767123288,137.623287671233,137.054794520548,149.623287671233,176.054794520548,151.123287671233,55.9178082191781,2.12328767123288,11.7835616438356,1.72602739726027,240.783561643836"
AFG,1990,11,39.76908023483366,0.33015277066456844,-1.6766857812601277,29.054794520547944,10.714285714285714,0,"639.194716242661,18.0547945205479,2.12328767123288,137.623287671233,137.054794520548,149.623287671233,176.054794520548,151.123287671233,55.9178082191781,2.12328767123288,11.7835616438356,1.72602739726027"
AFG,1990,12,5.33757338551859,0.044311174194843546,-1.9528021189651579,2.1232876712328768,3.214285714285714,0,"39.7690802348337,639.194716242661,18.0547945205479,2.12328767123288,137.623287671233,137.054794520548,149.623287671233,176.054794520548,151.123287671233,55.9178082191781,2.12328767123288,11.7835616438356"
AFG,1991,1,4.868493150684931,0.03977891398946694,-0.9482433465613281,4.868493150684931,0,0,"5.33757338551859,39.7690802348337,639.194716242661,18.0547945205479,2.12328767123288,137.623287671233,137.054794520548,149.623287671233,176.054794520548,151.123287671233,55.9178082191781,2.12328767123288"
AFG,1991,2,6.6876712328767125,0.05464284133274552,-0.9184451909196076,6.6876712328767125,0,0,"4.86849315068493,5.33757338551859,39.7690802348337,639.194716242661,18.0547945205479,2.12328767123288,137.623287671233,137.054794520548,149.623287671233,176.054794520548,151.123287671233,55.9178082191781"
AFG,1991,3,1373.118493150685,11.219315863411062,18.302114507895908,1373.118493150685,0,0,"6.68767123287671,4.86849315068493,5.33757338551859,39.7690802348337,639.194716242661,18.0547945205479,2.12328767123288,137.623287671233,137.054794520548,149.623287671233,176.054794520548,151.123287671233"
AFG,1991,4,705.5582191780821,5.764892513261077,3.0526922314038742,705.5582191780821,0,0,"1373.11849315069,6.68767123287671,4.86849315068493,5.33757338551859,39.7690802348337,639.194716242661,18.0547945205479,2.12328767123288,137.623287671233,137.054794520548,149.623287671233,176.054794520548"
AFG,1991,5,218.5351598173516,1.7855815047877475,-0.06093525426888202,218.5351598173516,0,0,"705.558219178082,1373.11849315069,6.68767123287671,4.86849315068493,5.33757338551859,39.7690802348337,639.194716242661,18.0547945205479,2.12328767123288,137.623287671233,137.054794520548,149.623287671233"
AFG,1991,6,19.141552511415522,0.15639955678469836,-0.9236645623231564,19.141552511415522,0,0,"218.535159817352,705.558219178082,1373.11849315069,6.68767123287671,4.86849315068493,5.33757338551859,39.7690802348337,639.194716242661,18.0547945205479,2.12328767123288,137.623287671233,137.054794520548"
AFG,1991,7,283.8684931506849,2.3193994576683448,-0.6914471982664291,83.86849315068493,200,0,"19.1415525114155,218.535159817352,705.558219178082,1373.11849315069,6.68767123287671,4.86849315068493,5.33757338551859,39.7690802348337,639.194716242661,18.0547945205479,2.12328767123288,137.623287671233"
AFG,1991,8,361.8684931506849,2.9567127279441596,-0.38353063415618005,321.8684931506849,40,0,"283.868493150685,19.1415525114155,218.535159817352,705.558219178082,1373.11849315069,6.68767123287671,4.86849315068493,5.33757338551859,39.7690802348337,639.194716242661,18.0547945205479,2.12328767123288"
AFG,1991,9,30.665362035225048,0.2505569508059116,-0.8764732116551112,30.665362035225048,0,0,"361.868493150685,283.868493150685,19.1415525114155,218.535159817352,705.558219178082,1373.11849315069,6.68767123287671,4.86849315068493,5.33757338551859,39.7690802348337,639.194716242661,18.0547945205479"
AFG,1991,10,232.01135029354208,1.895691184572885,-0.07427699810371358,232.01135029354208,0,0,"30.665362035225,361.868493150685,283.868493150685,19.1415525114155,218.535159817352,705.558219178082,1373.11849315069,6.68767123287671,4.86849315068493,5.33757338551859,39.7690802348337,639.194716242661"
AFG,1991,11,291.8082191780822,2.3842724417659675,-0.9212053971247486,280.8082191780822,11,0,"232.011350293542,30.665362035225,361.868493150685,283.868493150685,19.1415525114155,218.535159817352,705.558219178082,1373.11849315069,6.68767123287671,4.86849315068493,5.33757338551859,39.7690802348337"
AFG,1991,12,24.86849315068493,0.20319257303454777,-0.9151384831132406,24.86849315068493,0,0,"291.808219178082,232.011350293542,30.665362035225,361.868493150685,283.868493150685,19.1415525114155,218.535159817352,705.558219178082,1373.11849315069,6.68767123287671,4.86849315068493,5.33757338551859"
AFG,1992,1,0.40789473684210525,0.0030717338315603693,-0.9977426188098972,0,0,0.40789473684210525,"24.8684931506849,291.808219178082,232.011350293542,30.665362035225,361.868493150685,283.868493150685,19.1415525114155,218.535159817352,705.558219178082,1373.11849315069,6.68767123287671,4.86849315068493"
AFG,1992,2,35.38157894736842,0.2664481378408334,-1.709374690161674,35,0,0.381578947368421,"0.407894736842105,24.8684931506849,291.808219178082,232.011350293542,30.665362035225,361.868493150685,283.868493150685,19.1415525114155,218.535159817352,705.558219178082,1373.11849315069,6.68767123287671"
AFG,1992,3,5.407894736842105,0.040725245315203606,-1.948273159154291,5,0,0.40789473684210525,"35.3815789473684,0.407894736842105,24.8684931506849,291.808219178082,232.011350293542,30.665362035225,361.868493150685,283.868493150685,19.1415525114155,218.535159817352,705.558219178082,1373.11849315069"
AFG,1992,4,699.3947368421053,5.26693355105677,6.541590120628783,699,0,0.39473684210526316,"5.40789473684211,35.3815789473684,0.407894736842105,24.8684931506849,291.808219178082,232.011350293542,30.665362035225,361.868493150685,283.868493150685,19.1415525114155,218.535159817352,705.558219178082"
AFG,1992,5,195.44041506204536,1.4718035825813454,-0.22463764285205023,194,0,1.4404150620453573,"699.394736842105,5.40789473684211,35.3815789473684,0.407894736842105,24.8684931506849,291.808219178082,232.011350293542,30.665362035225,361.868493150685,283.868493150685,19.1415525114155,218.535159817352"
AFG,1992,6,182.97560975609755,1.3779348446355686,-0.24643280812513402,182,0,0.9756097560975611,"195.440415062045,699.394736842105,5.40789473684211,35.3815789473684,0.407894736842105,24.8684931506849,291.808219178082,232.011350293542,30.665362035225,361.868493150685,283.868493150685,19.1415525114155"
AFG,1992,7,162.0081300813008,1.2200349972919657,-0.301555499137216,161,0,1.0081300813008132,"182.975609756098,195.440415062045,699.394736842105,5.40789473684211,35.3815789473684,0.407894736842105,24.8684931506849,291.808219178082,232.011350293542,30.665362035225,361.868493150685,283.868493150685"
AFG,1992,8,2695.008130081301,20.29530391490563,23.24732252563436,2694,0,1.0081300813008132,"162.008130081301,182.975609756098,195.440415062045,699.394736842105,5.40789473684211,35.3815789473684,0.407894736842105,24.8684931506849,291.808219178082,232.011350293542,30.665362035225,361.868493150685"
AFG,1992,9,68.97560975609755,0.5194347828085029,-1.7900277327680825,67,0,1.975609756097561,"2695.0081300813,162.008130081301,182.975609756098,195.440415062045,699.394736842105,5.40789473684211,35.3815789473684,0.407894736842105,24.8684931506849,291.808219178082,232.011350293542,30.665362035225"
AFG,1992,10,150,1.1296053445092973,-0.5504273897511904,150,0,0,"68.9756097560976,2695.0081300813,162.008130081301,182.975609756098,195.440415062045,699.394736842105,5.40789473684211,35.3815789473684,0.407894736842105,24.8684931506849,291.808219178082,232.011350293542"
AFG,1992,11,0,0,-1,0,0,0,"150,68.9756097560976,2695.0081300813,162.008130081301,182.975609756098,195.440415062045,699.394736842105,5.40789473684211,35.3815789473684,0.407894736842105,24.8684931506849,291.808219178082"
AFG,1992,12,190,1.430833436378443,-1.3312281905827126,100,90,0,"0,150,68.9756097560976,2695.0081300813,162.008130081301,182.975609756098,195.440415062045,699.394736842105,5.40789473684211,35.3815789473684,0.407894736842105,24.8684931506849"
AFG,1993,1,698.2904547726137,4.67297341402892,1.4295634872328415,698.2904547726137,0,0,"190,0,150,68.9756097560976,2695.0081300813,162.008130081301,182.975609756098,195.440415062045,699.394736842105,5.40789473684211,35.3815789473684,0.407894736842105"
AFG,1993,2,1038.7095452273863,6.951064641612814,1.1274360196491786,1012.7095452273863,0,26,"698.290454772614,190,0,150,68.9756097560976,2695.0081300813,162.008130081301,182.975609756098,195.440415062045,699.394736842105,5.40789473684211,35.3815789473684"
AFG,1993,3,30,0.20076058818034084,-0.925650432782316,30,0,0,"1038.70954522739,698.290454772614,190,0,150,68.9756097560976,2695.0081300813,162.008130081301,182.975609756098,195.440415062045,699.394736842105,5.40789473684211"
AFG,1993,4,37,0.24760472542242035,-0.908847981493196,37,0,0,"30,1038.70954522739,698.290454772614,190,0,150,68.9756097560976,2695.0081300813,162.008130081301,182.975609756098,195.440415062045,699.394736842105"
AFG,1993,5,1034,6.919548272615748,3.6043772032902464,1034,0,0,"37,30,1038.70954522739,698.290454772614,190,0,150,68.9756097560976,2695.0081300813,162.008130081301,182.975609756098,195.440415062045"
AFG,1993,6,51,0.3412929999065794,-1.8075456937083425,51,0,0,"1034,37,30,1038.70954522739,698.290454772614,190,0,150,68.9756097560976,2695.0081300813,162.008130081301,182.975609756098"
AFG,1993,7,372,2.489431293436226,-0.5501786294251378,372,0,0,"51,1034,37,30,1038.70954522739,698.290454772614,190,0,150,68.9756097560976,2695.0081300813,162.008130081301"
AFG,1993,8,272,1.82022933283509,-1.0259623992837958,272,0,0,"372,51,1034,37,30,1038.70954522739,698.290454772614,190,0,150,68.9756097560976,2695.0081300813"
AFG,1993,9,75,0.5019014704508521,-0.6825071543872032,75,0,0,"272,372,51,1034,37,30,1038.70954522739,698.290454772614,190,0,150,68.9756097560976"
AFG,1993,10,168,1.1242592938099087,0.0627306273062731,168,0,0,"75,272,372,51,1034,37,30,1038.70954522739,698.290454772614,190,0,150"
AFG,1993,11,306,2.0477579994394763,0.8008827856792546,306,0,0,"168,75,272,372,51,1034,37,30,1038.70954522739,698.290454772614,190,0"
AFG,1993,12,23,0.1539164509382613,-1.8803796699316824,15,8,0,"306,168,75,272,372,51,1034,37,30,1038.70954522739,698.290454772614,190"
